%Data filename =  
%Sum of power =    1544.0160897
%Multiplication factor for 0.01% FDR = 5.69023 Chi2 CL=  99.999971%
%Multiplication factor for  0.1% FDR = 5.33077 Chi2 CL=  99.999898%
%Multiplication factor for   1% FDR = 4.02522 Chi2 CL=  99.991430%
%Multiplication factor for   5% FDR = 3.28925 Chi2 CL=  99.907210%
%     Frequency Period/Wavelength       Rel.Power   SWA_background           5% FDR           1% FDR         0.1% FDR       0.01% FDR
      0.1562494        6.4000240        3.0927006        0.9205493        3.0279182        3.7054161        4.9072360        5.2381339
      0.1568744        6.3745259        2.9209460        0.9145204        3.0080878        3.6811486        4.8750975        5.2038283
      0.1574994        6.3492302        2.4932296        0.9084589        2.9881500        3.6567497        4.8427851        5.1693371
      0.1581244        6.3241344        2.0027942        0.9023672        2.9681129        3.6322293        4.8103118        5.1346740
      0.1587494        6.2992362        1.6897621        0.8962478        2.9479847        3.6075974        4.7776907        5.0998532
      0.1593744        6.2745333        1.4846589        0.8901032        2.9277736        3.5828641        4.7449353        5.0648892
      0.1599994        6.2500234        1.1647235        0.8839360        2.9074881        3.5580397        4.7120594        5.0297964
      0.1606244        6.2257043        0.7406305        0.8777488        2.8871368        3.5331348        4.6790767        4.9945897
      0.1612494        6.2015736        0.4264200        0.8715442        2.8667282        3.5081597        4.6460013        4.9592839
      0.1618744        6.1776293        0.2920442        0.8653248        2.8462709        3.4831251        4.6128469        4.9238940
      0.1624994        6.1538692        0.2437837        0.8590932        2.8257737        3.4580416        4.5796278        4.8884348
      0.1631244        6.1302912        0.2209300        0.8528520        2.8052450        3.4329196        4.5463577        4.8529213
      0.1637494        6.1068931        0.2132440        0.8466039        2.7846935        3.4077697        4.5130506        4.8173683
      0.1643744        6.0836730        0.2315812        0.8403515        2.7641276        3.3826022        4.4797202        4.7817905
      0.1649994        6.0606288        0.2990487        0.8340972        2.7435558        3.3574274        4.4463802        4.7462023
      0.1656244        6.0377585        0.3900090        0.8278437        2.7229862        3.3322554        4.4130439        4.7106181
      0.1662494        6.0150602        0.4484048        0.8215933        2.7024271        3.3070962        4.3797245        4.6750519
