"","position..mm.","Fe.x","Mn.x","S.x","Ti.x","Al.x","Si.x","K.x","Rb.x","Zr.x","Ca.x","Sr.x","P.x","Ba.x","Zn.x","Ni.x","mean_gray","RABD673","Moving.Average","TChl.ug.g","TNWt","TCWt","TSWt","Fe.y","Mn.y","S.y","Ti.y","Al.y","Si.y","K.y","Rb.y","Zr.y","Ca.y","Sr.y","P.y","Ba.y","Zn.y","Ni.y","Fe","Mn","S","Ti","Al","Si","K","Rb","Zr","Ca","Sr","P","Ba","Zn","Ni","facies_class","Cr.inc","Cr.coh","Mn_Fe","S_Ti","Fe_Ti","Si_Ti","Mn_Ti","Ba_Ti","Ca_Ti","Ti_Al","Si_Al","Zr_Rb","TCWt_TNWt","Cr.inc_Cr.coh"
"592",320.79,432127,8080,2011,157193,2751,19863,194074,4641,2787,64924,1599,408,5704,2576,5888,0.232766131369588,1.03547953046725,1.03512733457642,6.91151574100581,0.236205133296549,3.24084556055069,0.288793944001198,3.80541247707968,-0.173915176908818,-1.56467493865131,2.79416730029974,-1.25134256749938,0.725551655168997,3.00493248018947,-0.728377189182783,-1.23834130094201,1.909910305601,-1.79392861559,-3.1597951540198,-0.522139366329827,-1.31706924119971,-0.490390668015247,0.477685806067922,0.00893186797637919,0.00222301813124982,0.17376573302116,0.00304103574294791,0.0219571402988638,0.21453506753067,0.00513029694039305,0.00308083119432782,0.0717688857052528,0.00176758129879088,0.000451015115638949,0.00630536818530531,0.00284758563207337,0.00650876715902483,2,338202,473537,-3.9793276539885,-4.35884223895105,1.01124517677994,-2.06861564513074,-2.96808247720856,-3.31630666662957,-0.884256994698739,4.04550986779913,1.97689422266838,-0.509964111759228,2.61888891385079,-0.336586700965167
"593",321.29,429300,6923,1794,163088,2739,19918,197029,4906,3395,64586,1377,411,5731,2609,5948,0.219415356223938,1.0365569460524,1.03726310004804,7.09665415043841,0.235718173407018,3.23565354299545,0.287420599341392,3.80497409947915,-0.322332674055472,-1.67273411211476,2.8371080566747,-1.24958898547042,0.734441969758088,3.0261690502744,-0.666722929915063,-1.0348781147407,1.91081579328415,-1.93727465600484,-3.14634394023726,-0.51129184018176,-1.29821486959677,-0.474126847153452,0.471885806492744,0.00760974944875208,0.00197196165117164,0.179266043347982,0.00301070399250786,0.0218938306399312,0.216573930974747,0.00539266658898999,0.00373177804109682,0.0709928178386685,0.00151359598308993,0.0004517704786129,0.00629950514095019,0.00286780822068383,0.00653803116007184,2,343830,473219,-4.12730677353463,-4.50984216878945,0.967866042804458,-2.10266608691661,-3.15944073073017,-3.34839989685646,-0.926292263390551,4.08669704214512,1.98403095522851,-0.368155184825638,2.61934929815028,-0.319410934276975
"594",321.79,420450,7878,1804,156315,2454,19043,187792,4874,3311,61780,1457,479,5720,2716,6205,0.259277846981933,1.03624725680058,1.03668061999709,7.04343849596836,0.235231213517487,3.23046152544022,0.286047254681587,3.77861974435565,-0.198631757374543,-1.67269940028282,2.78916738018924,-1.36498647563454,0.683993758053423,2.97262914543451,-0.678790866720242,-1.06545556335815,1.86087386556718,-1.88632629471019,-2.99876050349448,-0.51873701653155,-1.26354561222681,-0.437350403266686,0.476550475020345,0.00892915838318535,0.00204470699711429,0.177172047812594,0.00278143623665103,0.021583899859228,0.212849011309361,0.0055243358669263,0.00375278540324025,0.0700232806439694,0.0016514069261616,0.000542912778058616,0.00648321730792335,0.00307839479166431,0.00703293066357769,2,336645,468887,-3.97725150173019,-4.46186678047207,0.989452364166407,-2.10517362213582,-2.98779913756379,-3.30790439672079,-0.928293514622065,4.15415385582378,2.04898023368796,-0.386664696637905,2.61981137538976,-0.331332838589117
"595",322.29,435276,7568,2155,151976,2581,19245,187791,4262,2319,61596,1676,454,5015,2535,5835,0.235052428356023,1.03541407232314,1.03469969566812,6.90026769814203,0.234744253627956,3.22526950788498,0.284673910021782,3.84418663918141,-0.207864841717237,-1.4640029499111,2.79192894017593,-1.28361675273034,0.725457613268895,3.00353596883631,-0.782055139790389,-1.39065761519342,1.88880325989935,-1.71538367140692,-3.0214517544076,-0.619360252052915,-1.30160003642367,-0.467919407728295,0.488918142974601,0.00850065821692853,0.00242057590611535,0.170705078379483,0.0028990749019414,0.0216166975931276,0.210933814378333,0.00478723643241932,0.00260478678713759,0.0691869111429611,0.0018825453450809,0.00050994963404936,0.00563303395321044,0.00284740599628882,0.00655408835832161,2,342567,470411,-4.05205148089864,-4.25593189008704,1.05225769900547,-2.06647132690704,-2.99979378189317,-3.41128919222885,-0.903125680276582,4.07554569290627,2.00907436599923,-0.608602475403031,2.62027515497405,-0.317139521655696
"596",322.79,497034,10764,2871,131230,2217,16117,166311,3108,1564,58344,825,403,4766,2111,4697,0.273691628663531,1.03609019456332,1.03508533388064,7.01644960404076,0.234257293738425,3.22007749032974,0.283300565361977,4.101434981016,0.268983779661146,-1.05256305206459,2.76972805570468,-1.31106852256934,0.672651162337068,3.00663607632799,-0.973244020698112,-1.65997681108039,1.95913307247842,-2.29959534585097,-3.01604217023897,-0.545716074526963,-1.36006168433733,-0.560299446158655,0.550814418160339,0.0119286938058119,0.00318164993649999,0.145429439626225,0.00245688537416248,0.0178609028305713,0.184306298359195,0.00344429397514523,0.00173322901451967,0.0646569780199078,0.00091426722313218,0.000446605685966386,0.00528169404296723,0.00233941588852367,0.00520522805703254,2,383240,488489,-3.83245120135486,-3.82229110776927,1.33170692531132,-2.09707689336761,-2.50074427604354,-3.31544413023164,-0.810594983226263,4.08079657827402,1.98371968490641,-0.686732790382282,2.62074064637811,-0.242655528534657
"597",323.29,486628,12147,3411,101736,1969,13552,133742,2190,1122,52833,537,421,4248,1486,3297,0.254446188152439,1.03603285373508,1.03573969850801,7.00659640544021,0.233770333848894,3.21488547277451,0.281927220702171,4.24558254801449,0.555164802909624,-0.714911919372001,2.68046379990994,-1.26439162315152,0.664616715101189,2.95399514809462,-1.1580158789801,-1.82680461570801,2.02521857267255,-2.56367460728178,-2.80703986810827,-0.495469138868872,-1.54582947651294,-0.748904458718916,0.593942042110582,0.0148257272198008,0.00416321359568129,0.124171415529238,0.00240321535323848,0.016540566006647,0.163235565146176,0.00267295156099151,0.00136942997782305,0.0644840410145499,0.000655422369065041,0.000513841373140376,0.00518479371282736,0.00181370137882803,0.0040240736514105,2,405679,481848,-3.69041774510486,-3.39537571928194,1.56511874810455,-2.01584708480875,-2.12529899700031,-3.17593293877881,-0.655245227237388,3.94485542306146,1.92900833825271,-0.668788736727905,2.62120785914771,-0.172066505132703
"598",323.79,452009,10901,2737,102249,1765,12491,123848,2734,1986,54632,1082,423,4052,1714,3822,0.251604779226987,1.03779574454148,1.03695492848908,7.30952389637195,0.233283373959362,3.20969345521927,0.280553876042366,4.09778245278333,0.372934889791126,-1.00905720829655,2.61149137656889,-1.44776894796984,0.509088746628677,2.80313536888307,-1.01015390005334,-1.32979707273211,1.98470015330369,-1.93710845793081,-2.87630273829095,-0.616709051968658,-1.47708981817951,-0.675145792537014,0.582151987584439,0.0140396293362698,0.00352504040852861,0.131688657921682,0.00227318097225174,0.0160874240931425,0.159506468584381,0.0035211766448364,0.00255781156424473,0.0703617126776526,0.00139353077165801,0.000544790680601974,0.00521865682694846,0.00220749698948412,0.00492243494387883,2,390978,463994,-3.7248475629922,-3.62054858486544,1.48629107621444,-2.10240262994021,-2.23855648677777,-3.22820042853755,-0.626791223265199,4.05926032453873,1.95685769459851,-0.319643172678777,2.62167680290012,-0.171220328690445
"599",324.29,461711,8893,2165,124903,1673,12683,139073,4506,2877,59233,1281,481,5046,2422,5855,0.252385189128439,1.03980403050073,1.03791851794469,7.65461902336259,0.232796414069831,3.20450143766403,0.279180531382561,3.97894471653012,0.0292700127239029,-1.38357407623915,2.67154299836485,-1.64137601568891,0.384268076391692,2.77900453743453,-0.650584595683547,-1.09924635312419,1.92548438132105,-1.908353414779,-2.88788244656998,-0.537398587474734,-1.2714007925627,-0.388698440643919,0.554406689705356,0.0106784085532936,0.00259965754164856,0.149979226754979,0.00200888086243789,0.0152293102081887,0.166994075422489,0.00541064983033182,0.00345460265465261,0.0711249492676531,0.0015381807440424,0.000577568257520995,0.00605906325873377,0.00290825430294356,0.00703048263572854,2,368802,480968,-3.94967470380621,-4.05511707460399,1.30740171816527,-2.28727492197315,-2.64227298564094,-3.20894158583958,-0.7460586170438,4.31291901405376,2.02564409208061,-0.448661757440642,2.62214748732475,-0.265540825164916
"600",324.79,496577,10822,2763,137731,1873,15002,152935,4041,2174,62786,1046,395,4809,2456,6345,0.255202656966258,1.03773939800291,1.0367329899869,7.29984155218432,0.2323094541803,3.19930942010879,0.277807186722755,4.0315875989247,0.20543014108535,-1.15983391219391,2.74915154934999,-1.54860953467324,0.532032567412251,2.8538620363873,-0.779658772038857,-1.39958216943618,1.96358116055008,-2.13117759249246,-3.10502047221621,-0.605661795839668,-1.2776169478503,-0.328483856968843,0.550678399343502,0.0120010424117415,0.00306402515095564,0.15273660805873,0.0020770608424683,0.0166364478156484,0.169597063503945,0.00448126153999701,0.00241085438949604,0.0696264506434675,0.00115996029963793,0.000438034721182583,0.00533293411181529,0.00272357791196057,0.00703627925545187,2,357539,484391,-3.82615745783935,-3.9089854615439,1.28243604957471,-2.21711898193774,-2.54372140826464,-3.35481334518966,-0.785570388799906,4.29776108402323,2.08064210208549,-0.619923397397319,2.62261992218385,-0.30364798472695
"601",325.29,537865,35929,2853,116197,2026,15661,143811,2615,1278,64065,971,438,4615,1704,4426,0.22780600124213,1.03670658117467,1.03559438892576,7.12236679921964,0.231822494290769,3.19411740255356,0.27643384206295,4.143619108583,1.43755627812004,-1.09561741849135,2.61129853580588,-1.43792508489623,0.607185054761579,2.82451144677075,-1.18272439320583,-1.89869213476737,2.01590970223882,-2.17341730141353,-2.96952485932841,-0.614676622767902,-1.61101006231559,-0.65649224909386,0.57559280606643,0.0384491906503691,0.00305311978973818,0.124347479918755,0.00216811100385894,0.0167595194627023,0.153898426246771,0.00279842560468466,0.00136764356511931,0.0685587519556875,0.00103910946927297,0.000468722911989247,0.00493871287404195,0.00182352475349241,0.00473645572708769,2,390535,487265,-2.70606283046295,-3.70691595429723,1.53232057277712,-2.0041134810443,-1.17374225768583,-3.22597515857378,-0.595388833567055,4.0492236207021,2.04511013965781,-0.715967741561543,2.6230941173132,-0.221290528987271
"602",325.79,513037,57546,2225,93380,1634,12214,111352,2605,1482,66569,803,431,4591,1438,3571,0.150142581847194,1.03584294495779,1.03474422531878,6.97396330689431,0.231335534401238,3.18892538499832,0.275060497403145,4.17475529188045,1.98699195252808,-1.26583575982759,2.471084514097,-1.57456167900798,0.436990159355151,2.64710367947931,-1.10816000024046,-1.6722001485719,2.13264632827241,-2.28499324048117,-2.90723986432418,-0.541494810178707,-1.70233941614694,-0.792747006833481,0.587753385925639,0.065926738902802,0.00254903892640209,0.10697944042581,0.00187196836213079,0.0139927916616068,0.127568801138303,0.00298438040596739,0.00169783177030467,0.0762638077715328,0.000919945284449831,0.000493768888664854,0.00525961245443235,0.0016474238095129,0.00409106427244128,1,409243,485191,-2.18776333935237,-3.73692027392459,1.70367077778345,-2.03409435474185,-0.484092561568922,-3.01257932427571,-0.33843818582459,4.04564619310498,2.01155183836313,-0.564040148331435,2.62357008262281,-0.170233516200337
"603",326.29,473052,35375,1957,110339,1661,12380,126193,3950,2353,65588,991,415,4832,2023,4970,0.00898953893472685,1.03289893761135,1.03409060384716,6.468077885347,0.230848574511707,3.18373336744308,0.273687152743339,4.00126937343628,1.40806941037528,-1.48652325717418,2.54562149931859,-1.65051611495697,0.358146321668327,2.67987653546872,-0.784220366675093,-1.3022448358429,2.0254568067995,-2.16697669024027,-3.03741270433956,-0.58267548495561,-1.45335438740251,-0.554516105479586,0.559110910446897,0.0418105165120515,0.00231302277919674,0.130412171913025,0.001963173651633,0.0146322033758077,0.149150374846793,0.00466859477661069,0.00278106417958607,0.0775199479008461,0.00117128542370157,0.000490497932226187,0.00571105062293237,0.00239102967926163,0.00587415595943168,1,378559,474241,-2.593199963061,-4.03214475649278,1.45564787411769,-2.18747517765026,-1.13755208894331,-3.1282969842742,-0.520164692519093,4.19613761427556,2.00866243662529,-0.518024469167805,2.6240478280976,-0.225343692105068
"604",326.79,466713,25248,1784,131547,1921,15036,154072,4381,2581,68698,1111,451,5523,2377,5795,0.00458642770532345,1.03299570499127,1.03519923332314,6.48470597115607,0.230361614622176,3.17854134988785,0.272313808083534,3.91042788322637,0.993460320168807,-1.65642859033684,2.6440775777145,-1.58244074070824,0.475160701207275,2.80213340112725,-0.758009615662895,-1.28710970375818,1.99443346222837,-2.13002611383716,-3.03157456397412,-0.526365433575607,-1.3694474361166,-0.478291147702942,0.526029092532105,0.028456851487425,0.00201073443653225,0.148265741548491,0.00216514621781303,0.0169469747688895,0.173653517996299,0.00493779572110302,0.00290902779186644,0.0774290551126079,0.00125220064965657,0.000508319075603164,0.00622493626287422,0.0026791007598863,0.00653150563884775,1,364101,476692,-2.91696756305756,-4.30050616805134,1.26635030551187,-2.16891687650723,-1.6506172575457,-3.17044301129011,-0.649644115486135,4.22651831842274,2.05760144191551,-0.529100088095285,2.62452736379815,-0.269439278350915
"605",327.29,459510,11752,1660,149181,2305,17405,177623,4911,2719,66823,1195,402,5314,2709,6565,0.155440683760638,1.03701284673508,1.03571923765793,7.17499414144414,0.229874654732645,3.17334933233261,0.270940463423729,3.8910291975198,0.224891932046802,-1.73231390445632,2.76602882699121,-1.40405083037616,0.617626014438628,2.94053181985282,-0.647653919767667,-1.23886734117444,1.96291582583351,-2.0609853214413,-3.15043469718789,-0.568786659487152,-1.24255194372182,-0.357378999070015,0.504914984935291,0.012913235626993,0.00182402749666511,0.163921834927709,0.00253276107217655,0.0191248184213591,0.195174238578401,0.00539626447959177,0.00298766913459785,0.0734258972347304,0.00131308003524988,0.00044172232148155,0.0058390856128183,0.00297668101714806,0.007213699105787,1,347713,488136,-3.666137265473,-4.49834273144753,1.12500037052859,-2.14840281255258,-2.54113689494441,-3.33481548647836,-0.8031130011577,4.17007965736737,2.02167684481479,-0.591213421406774,2.6250086998614,-0.339216628683072
"606",327.79,446459,8202,1889,149713,2409,18733,183389,4287,2876,64904,1058,433,5550,2602,6349,0.237654260787302,1.03247227055022,1.03379998348617,6.39476127275638,0.229387694843113,3.16815731477737,0.269567118763924,3.8817317984397,-0.115237745382834,-1.58356818383333,2.78910435564984,-1.34040404871997,0.71067090212622,2.99199380748115,-0.764028584736862,-1.1632153324939,1.95329348274006,-2.16323543891659,-3.05663332333235,-0.505817844594359,-1.26333539226239,-0.371318452164389,0.496698570289024,0.00912496259121347,0.00210156721955648,0.166560049307284,0.00268008228264243,0.0208410051476715,0.204025574815904,0.00476941168355671,0.00319963331045232,0.072207580104867,0.00117705564758642,0.000481725042915805,0.0061745357694751,0.00289480037336472,0.00706344641448602,2,349829,477803,-3.99696954382253,-4.37267253948317,1.09262744278986,-2.07843345352362,-2.90434210103267,-3.2949222002442,-0.835810872909775,4.1295084043698,2.05107495084619,-0.39918674775704,2.62549184650137,-0.31175404998475
"607",328.29,447572,9005,2335,147864,2201,17726,179324,4237,2722,62671,1101,362,5509,2635,5956,0.0354230834295376,1.03250444950655,1.03284134968559,6.40029076469485,0.228900734953582,3.16296529722214,0.268193774104118,3.89570707598644,-0.0103503640132693,-1.36011845152033,2.78816258973919,-1.41921854009686,0.666902145675017,2.98106388288845,-0.764274870996766,-1.20676343841191,1.92976847806614,-2.11191148490065,-3.22424140979755,-0.501747224150609,-1.23924716064786,-0.423731227819426,0.502201476627544,0.0101041269271336,0.00262000403940666,0.165911896052602,0.00246964834720944,0.0198895895514014,0.201211821996813,0.00475415722268351,0.00305424025493144,0.0703204595947129,0.00123538520230695,0.000406184780413366,0.00618141424115258,0.0029566212607437,0.00668297390094477,1,355823,482574,-3.90605743999971,-4.14828104125952,1.10754448624725,-2.12126044406417,-2.79851295375246,-3.2899098138898,-0.858394111673047,4.20738112983605,2.08612068577188,-0.442488567415148,2.62597681400994,-0.304700860694678
"608",328.79,442324,7987,2276,151474,2347,18398,184989,4565,2774,64960,1337,375,5354,2621,6234,0.0108267991600941,1.0348067229345,1.03267491095633,6.79590342001816,0.228413775064051,3.1577732796669,0.266820429444313,3.85925162881974,-0.154975796460423,-1.41037150013159,2.78762297666412,-1.37965309952679,0.679450946659291,2.98750534745541,-0.714372502348743,-1.21250069450303,1.94098067945775,-1.94236271827587,-3.2136202694074,-0.554947071297514,-1.26923509205441,-0.402772835050529,0.492557473984288,0.00889406078963046,0.00253447882273681,0.168676469769436,0.00261354209005418,0.0204874083395044,0.205997672644666,0.00508343401836272,0.00308903526110366,0.0723373217596588,0.00148883927328608,0.000417587679493104,0.00596203849601621,0.00291865948787047,0.00694197758389336,1,348382,478295,-4.01422742528016,-4.19799447679571,1.07162865215561,-2.10817203000483,-2.94259877312455,-3.34257004796164,-0.846642297206375,4.16727607619091,2.05910404618608,-0.498128192154292,2.62646361275753,-0.316928118050937
"609",329.29,428851,8080,1970,154314,2418,18575,190874,4698,2729,63712,1172,335,5444,2636,6244,0.00701264484074597,1.0324240388821,1.03314415026492,6.3864733526227,0.22792681517452,3.15258126211166,0.265447084784508,3.84845453836184,-0.123263128356522,-1.53462145813963,2.82633448670326,-1.32971424869693,0.709161589714297,3.03895852360477,-0.665518114652805,-1.20871975916332,1.94171792699226,-2.05394330973471,-3.3062797480466,-0.518140916100307,-1.24339238424927,-0.38103399823634,0.480746638088363,0.00905776793281109,0.00220839143906409,0.172987673364333,0.00271060431454669,0.0208227771475205,0.213971831238538,0.00526650912727061,0.00305923869908929,0.0714218453632748,0.00131382475461072,0.000375538645729173,0.00610278324581975,0.00295498468699134,0.00699959195203867,1,341628,474904,-3.97171766671836,-4.36095594484289,1.02212005165858,-2.11717289698896,-2.94959761505978,-3.34447540280356,-0.884616559710998,4.15604873540018,2.03887583841122,-0.543201644510519,2.62695225319394,-0.329390252577061
"610",329.79,428491,8283,2034,159608,2603,20556,201576,4818,2701,65317,1072,393,5451,2688,6105,0.215113313814208,1.03516753458515,1.03595060280786,6.85790372521855,0.227439855284989,3.14738924455643,0.264073740124702,3.81908957688883,-0.126974935811712,-1.53117585980147,2.83154065164492,-1.28451553141541,0.781972711702144,3.0649863240636,-0.66882125323516,-1.24755808261736,1.93807218187936,-2.17165409477923,-3.17512582454072,-0.545381079345696,-1.25238273476694,-0.432072049865171,0.469993287236096,0.00908526526385988,0.00223100682683702,0.175067127639038,0.00285511837279093,0.0225469893473263,0.221100015794739,0.00528465628893842,0.00296261034379881,0.0716433986767519,0.00117583054000456,0.000431064740878538,0.00597896667310156,0.00294835120478756,0.00669631105105211,2,334713,470152,-3.94606451270055,-4.36271651144639,0.987548925243914,-2.04956793994278,-2.95851558745663,-3.37692173099062,-0.893468469765562,4.11605618306033,2.06648824311756,-0.578736829382201,2.62744274584902,-0.339782598459628
"611",330.29,421321,8453,2002,158526,2614,20021,201505,4601,2583,65012,986,504,5689,2683,5772,0.236201356874583,1.0361172056754,1.0367897272722,7.02109107609338,0.227235332131386,3.14520859718323,0.263496935367584,3.80136387550867,-0.107509730002892,-1.54788445705665,2.8238874797698,-1.28114952274765,0.75475058473988,3.06378305702498,-0.715757466776351,-1.29307962383598,1.93254073029125,-2.25613006232918,-2.92721014886045,-0.503496652181172,-1.2550955665062,-0.489012497038058,0.466955640871046,0.00936857178323166,0.00221884309831182,0.175696464037452,0.00289713079869485,0.0221895392963541,0.223330658604057,0.00509934919846787,0.00286277308838133,0.0720536600936303,0.00109279685061711,0.000558589870903674,0.00630519399914882,0.00297360441197333,0.00639718399773017,2,341273,469324,-3.90887360551157,-4.37177193682646,0.977476395738869,-2.06913689502992,-2.9313972097727,-3.32738413195098,-0.891346749478558,4.10503700251746,2.03590010748753,-0.577322157059628,2.62764930764531,-0.318610617993165
"612",330.79,438028,7939,1905,168131,2710,21304,207980,4827,2696,65583,1476,433,5660,2789,6056,0.248833837873019,1.03677587960262,1.03645560968122,7.1342747397611,0.227235332131386,3.14520859718323,0.263496935367584,3.80372506416521,-0.206770448365656,-1.63407576252997,2.84618566634302,-1.28160913621702,0.780337077402999,3.05888415012345,-0.704332614430276,-1.28678857805857,1.90475874491573,-1.88922204493035,-3.11557532208828,-0.54513387889354,-1.25287466246328,-0.477508254973484,0.467221394385382,0.00846811311154891,0.00203196315373481,0.179336481365138,0.00289061425019493,0.0227238546074365,0.221841310610901,0.00514870663678632,0.0028756811876478,0.0699539315020421,0.00157437145139768,0.000461858291636312,0.0060372238583407,0.00297487938885375,0.00645961619895959,2,337773,475690,-4.01049551253087,-4.48026142887299,0.957539397822192,-2.06584858894002,-3.05295611470868,-3.39131954523656,-0.941426921427289,4.12779480256004,2.06194621362002,-0.582455963628295,2.62764930764531,-0.342392309337808
"613",331.29,441398,7898,2066,162165,2754,20398,209199,4824,2858,64675,1278,413,5692,2656,5716,0.181634557122996,1.03660228723144,1.03712920781223,7.10444538149617,0.227235332131386,3.14520859718323,0.263496935367584,3.82622672612162,-0.19711067378869,-1.5381058659557,2.8248940987597,-1.25066583634668,0.751716620175179,3.07956571541147,-0.690116777228263,-1.21359815714547,1.90565449141895,-2.0184238806978,-3.14802792267425,-0.524658556425542,-1.28689900503896,-0.520450976585527,0.47259392498849,0.00845619332112764,0.00221201511793488,0.17362605595349,0.00294863970706324,0.0218396342573261,0.223984196832943,0.00516493752609771,0.00305998993565242,0.0692459234038908,0.00136832300131693,0.000442188888531997,0.00609428366470733,0.00284371353012345,0.00611997987130483,1,346269,479729,-4.02333739991031,-4.3629999647154,1.00133262736192,-2.07317747858452,-3.02200477254839,-3.34955265518524,-0.919239607340751,4.07555993510638,2.00238245652186,-0.523481379917209,2.62764930764531,-0.326005431489166
"614",331.79,453111,7454,2355,158940,2897,20461,207638,5171,2744,63809,1412,456,5523,2959,6048,0.123861740750512,1.03606483213828,1.03716765808443,7.01209143520088,0.227235332131386,3.14520859718323,0.263496935367584,3.82083246959496,-0.286553857927878,-1.43876393151656,2.77322211352709,-1.23162894019773,0.723215976199478,3.04049151987221,-0.65223856557086,-1.28588794912131,1.86058958724767,-1.95029751991389,-3.0805671284527,-0.586383468065894,-1.21045328556687,-0.495577020107712,0.4815319805564,0.00792154545589801,0.00250271526008047,0.168909368763138,0.00307871172333466,0.0217443978498966,0.220661907079655,0.00549534633115758,0.00291611493573707,0.0678113622210084,0.00150056643194634,0.000484602190486919,0.00586942521504222,0.00314460061765525,0.00642735536856335,1,336235,474232,-4.10738632752284,-4.21198604504365,1.04761035606787,-2.05000613732761,-3.05977597145497,-3.35960558159298,-0.912632526279417,4.00485105372482,1.95484491639721,-0.633649383550446,2.62764930764531,-0.343886333173986
"615",332.29,452069,7968,2320,162220,2912,22287,206399,4706,2814,67730,1277,392,5435,2839,6358,0.19484822523886,1.03519795561281,1.03629044087773,6.86313114233693,0.227235332131386,3.14520859718323,0.263496935367584,3.82613724330933,-0.21226405945729,-1.44613039406137,2.80125585890261,-1.21885744940515,0.816305969098192,3.04211360889484,-0.738859289434417,-1.25309062104739,1.92783163348722,-2.04318400268918,-3.22419101893126,-0.594838059166415,-1.24424570224875,-0.437983717250976,0.477003901971667,0.00840749330502698,0.00244796491813035,0.171167615956511,0.0030726180351705,0.0235162905734358,0.217783409972925,0.00496557021755233,0.00296921262052534,0.0714658034073139,0.00134743586226399,0.000413621658580645,0.00573477988363725,0.00299559155283278,0.0067086900644279,2,335502,475104,-4.03840130276662,-4.24738625296398,1.02488138440672,-1.98494988980442,-3.0135199183599,-3.39609391806903,-0.873424225415386,4.02011330830776,2.03516341850334,-0.514231331612973,2.62764930764531,-0.347905809791754
"616",332.79,444060,8578,2110,162829,3091,23938,209170,4656,2654,69737,1117,477,6098,2745,6457,0.225265813740218,1.03995306334061,1.03656473283406,7.68022817855718,0.227235332131386,3.14520859718323,0.263496935367584,3.793031137279,-0.153727765063743,-1.55624060367046,2.7897720192244,-1.17443388800845,0.872538603292747,3.0402187673074,-0.764771840729295,-1.32686061524842,1.94180247224383,-2.19228203107137,-3.04316733925223,-0.494967702592369,-1.29314747619694,-0.437763737514102,0.468557596835342,0.00905122520752503,0.00222640302959639,0.171811838344147,0.00326152216326182,0.0252585951291367,0.220709346777572,0.00491285900748852,0.00280041404765347,0.0735842028791295,0.0011786218881797,0.000503314808112548,0.00643441027226482,0.00289643427310051,0.00681321533748999,2,340771,475910,-3.94675890234274,-4.34601262289486,1.0032591180546,-1.91723341593165,-2.94349978428814,-3.28473972181677,-0.847969546980569,3.96420590723285,2.0469724913012,-0.562088774519121,2.62764930764531,-0.334018063286361
"617",333.29,418393,7591,2558,152606,2905,21955,196890,4631,2803,67471,1096,438,5715,2558,5849,0.259782507319698,1.0367308603115,1.03645522642795,7.12653882052337,0.227235332131386,3.14520859718323,0.263496935367584,3.77252613882081,-0.236931708353783,-1.32466934023176,2.76396439316868,-1.19746165308454,0.825099860625267,3.01875015376533,-0.731122215889799,-1.23320477120576,1.94780283254319,-2.17222785486259,-3.0894314119941,-0.52080074614164,-1.32466934023176,-0.497624336927525,0.468284498785059,0.0084961928862992,0.00286303008867782,0.170803584719612,0.00325140829069941,0.0245730358080225,0.220368254167231,0.00518322609095661,0.00313724524572476,0.0755166157596487,0.00122669311070793,0.000490229546067587,0.00639648825519694,0.00286303008867782,0.00654646715741853,2,355716,476226,-4.0094578471746,-4.08863373340044,1.00856174565214,-1.93886453254341,-3.00089610152246,-3.28476513931032,-0.816161560625488,3.96142604625322,2.02256151370981,-0.502082555315964,2.62764930764531,-0.291759871801382
"618",333.79,413050,7509,2233,157628,2916,22008,209455,5016,2625,65347,1146,427,5675,2629,5468,0.245993174222917,1.03655579863755,1.03708308457933,7.09645698366019,0.227235332131386,3.14520859718323,0.263496935367584,3.76665524295685,-0.240811106933916,-1.45356743519364,2.80332441856618,-1.18670059390525,0.834492615570611,3.08759551110228,-0.644280604721043,-1.29183251200808,1.92279812430836,-2.12063578975911,-3.10788467380518,-0.520842844684196,-1.29030986230392,-0.558000489189959,0.457352856503811,0.0083143992240337,0.00247250678749064,0.174534840975627,0.00322876390162235,0.0243685308459893,0.231920693763481,0.00555400539456026,0.00290655186617239,0.0723559789709588,0.00126891750043183,0.000472799103564042,0.00628368832020126,0.00291098089758751,0.0060544859444688,2,347525,467134,-4.00746634989077,-4.25689185375983,0.963330824390669,-1.96883180299557,-3.0441355255001,-3.32416726325038,-0.880526294257823,3.99002501247143,2.02119320947586,-0.647551907287032,2.62764930764531,-0.295779549548433
"619",334.29,417471,7815,2302,155412,2959,21936,207209,4777,2634,64501,1212,426,6094,2701,5801,0.24744668855174,1.03949253837991,1.03885494796507,7.60109357172343,0.227235332131386,3.14520859718323,0.263496935367584,3.76263264453018,-0.215537472396912,-1.43780412597066,2.7744972187591,-1.18673106285228,0.816546686549607,3.06214550946508,-0.707769701862527,-1.30307883294926,1.89509829128716,-2.07931054862323,-3.12489836898312,-0.464277755706834,-1.27796036145987,-0.513552119786424,0.462187655687794,0.00865208967616939,0.00254857459175201,0.172058676999723,0.00327594796567949,0.0242856352061998,0.229403819540548,0.00528867976750623,0.00291613617492389,0.0714099086631608,0.00134182120121782,0.000471630224190423,0.00674674785496817,0.00299031275947966,0.00642236368668696,2,347799,464900,-3.97817011692709,-4.21230134472976,0.988135425771083,-1.95795053220949,-2.99003469115601,-3.23877497446593,-0.879398927471938,3.96122828161138,2.00327774940189,-0.595309131086735,2.62764930764531,-0.290197601996131
